	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	P-Value	window_mean	Normalized_Window_Mean	Percent_Transmission
464	X401x492-2m1.xml	2	1073	1473	79	25	54	0.0014408712967692344	1273.0	0.7508090614886731	0.31645569620253167
465	X401x492-2m1.xml	2	1075	1475	79	25	54	0.0014408712967692344	1275.0	0.7524271844660194	0.31645569620253167
466	X401x492-2m1.xml	2	1077	1477	80	25	55	0.0010531334776681873	1277.0	0.7540453074433657	0.3125
467	X401x492-2m1.xml	2	1079	1479	80	25	55	0.0010531334776681873	1279.0	0.7556634304207119	0.3125
468	X401x492-2m1.xml	2	1081	1481	80	25	55	0.0010531334776681873	1281.0	0.7572815533980582	0.3125
469	X401x492-2m1.xml	2	1083	1483	79	25	54	0.0014408712967692344	1283.0	0.7588996763754046	0.31645569620253167
470	X401x492-2m1.xml	2	1085	1485	80	25	55	0.0010531334776681873	1285.0	0.7605177993527508	0.3125
471	X401x492-2m1.xml	2	1087	1487	80	25	55	0.0010531334776681873	1287.0	0.7621359223300971	0.3125
472	X401x492-2m1.xml	2	1089	1489	80	25	55	0.0010531334776681873	1289.0	0.7637540453074434	0.3125
473	X401x492-2m1.xml	2	1091	1491	80	25	55	0.0010531334776681873	1291.0	0.7653721682847896	0.3125
474	X401x492-2m1.xml	2	1093	1493	80	25	55	0.0010531334776681873	1293.0	0.7669902912621359	0.3125
475	X401x492-2m1.xml	2	1095	1495	80	25	55	0.0010531334776681873	1295.0	0.7686084142394822	0.3125
476	X401x492-2m1.xml	2	1097	1497	80	25	55	0.0010531334776681873	1297.0	0.7702265372168284	0.3125
477	X401x492-2m1.xml	2	1099	1499	79	25	54	0.0014408712967692344	1299.0	0.7718446601941747	0.31645569620253167
478	X401x492-2m1.xml	2	1101	1501	79	25	54	0.0014408712967692344	1301.0	0.7734627831715211	0.31645569620253167
479	X401x492-2m1.xml	2	1103	1503	78	25	53	0.0019551404665808046	1303.0	0.7750809061488673	0.32051282051282054
480	X401x492-2m1.xml	2	1105	1505	78	25	53	0.0019551404665808046	1305.0	0.7766990291262136	0.32051282051282054
481	X401x492-2m1.xml	2	1107	1507	76	24	52	0.0017080367598046528	1307.0	0.7783171521035599	0.3157894736842105
482	X401x492-2m1.xml	2	1109	1509	77	25	52	0.0026582745864376723	1309.0	0.7799352750809061	0.3246753246753247
483	X401x492-2m1.xml	2	1111	1511	78	26	52	0.004069120892028523	1311.0	0.7815533980582524	0.3333333333333333
484	X401x492-2m1.xml	2	1113	1513	78	27	51	0.00777106493576242	1313.0	0.7831715210355987	0.34615384615384615
485	X401x492-2m1.xml	2	1115	1515	77	27	50	0.010047090080149554	1315.0	0.7847896440129449	0.35064935064935066
486	X401x492-2m1.xml	2	1117	1517	78	27	51	0.00777106493576242	1317.0	0.7864077669902912	0.34615384615384615
487	X401x492-2m1.xml	2	1119	1519	79	27	52	0.005985832875328343	1319.0	0.7880258899676376	0.34177215189873417
488	X401x492-2m1.xml	2	1121	1521	78	27	51	0.00777106493576242	1321.0	0.7896440129449838	0.34615384615384615
489	X401x492-2m1.xml	2	1123	1523	79	28	51	0.010993904100974132	1323.0	0.7912621359223301	0.35443037974683544
490	X401x492-2m1.xml	2	1125	1525	79	28	51	0.010993904100974132	1325.0	0.7928802588996764	0.35443037974683544
491	X401x492-2m1.xml	2	1127	1527	79	28	51	0.010993904100974132	1327.0	0.7944983818770227	0.35443037974683544
492	X401x492-2m1.xml	2	1129	1529	78	28	50	0.014005091897223397	1329.0	0.7961165048543689	0.358974358974359
493	X401x492-2m1.xml	2	1131	1531	78	28	50	0.014005091897223397	1331.0	0.7977346278317152	0.358974358974359
494	X401x492-2m1.xml	2	1133	1533	77	28	49	0.017950359342696155	1333.0	0.7993527508090615	0.36363636363636365
495	X401x492-2m1.xml	2	1135	1535	77	28	49	0.017950359342696155	1335.0	0.8009708737864077	0.36363636363636365
496	X401x492-2m1.xml	2	1137	1537	78	28	50	0.014005091897223397	1337.0	0.8025889967637541	0.358974358974359
497	X401x492-2m1.xml	2	1139	1539	78	28	50	0.014005091897223397	1339.0	0.8042071197411004	0.358974358974359
498	X401x492-2m1.xml	2	1141	1541	78	28	50	0.014005091897223397	1341.0	0.8058252427184466	0.358974358974359
499	X401x492-2m1.xml	2	1143	1543	76	26	50	0.0070704784500487845	1343.0	0.8074433656957929	0.34210526315789475
500	X401x492-2m1.xml	2	1145	1545	76	26	50	0.0070704784500487845	1345.0	0.8090614886731392	0.34210526315789475
501	X401x492-2m1.xml	2	1147	1547	76	26	50	0.0070704784500487845	1347.0	0.8106796116504854	0.34210526315789475
502	X401x492-2m1.xml	2	1149	1549	76	26	50	0.0070704784500487845	1349.0	0.8122977346278317	0.34210526315789475
503	X401x492-2m1.xml	2	1151	1551	76	26	50	0.0070704784500487845	1351.0	0.813915857605178	0.34210526315789475
504	X401x492-2m1.xml	2	1153	1553	76	26	50	0.0070704784500487845	1353.0	0.8155339805825242	0.34210526315789475
505	X401x492-2m1.xml	2	1155	1555	75	26	49	0.009188362464090783	1355.0	0.8171521035598706	0.3466666666666667
506	X401x492-2m1.xml	2	1157	1557	76	26	50	0.0070704784500487845	1357.0	0.8187702265372169	0.34210526315789475
507	X401x492-2m1.xml	2	1159	1559	75	25	50	0.004838165058232884	1359.0	0.8203883495145631	0.3333333333333333
508	X401x492-2m1.xml	2	1161	1561	77	26	51	0.005418399069273565	1361.0	0.8220064724919094	0.33766233766233766
509	X401x492-2m1.xml	2	1163	1563	76	26	50	0.0070704784500487845	1363.0	0.8236245954692557	0.34210526315789475
510	X401x492-2m1.xml	2	1165	1565	77	26	51	0.005418399069273565	1365.0	0.8252427184466019	0.33766233766233766
511	X401x492-2m1.xml	2	1167	1567	75	26	49	0.009188362464090783	1367.0	0.8268608414239482	0.3466666666666667
512	X401x492-2m1.xml	2	1169	1569	75	26	49	0.009188362464090783	1369.0	0.8284789644012945	0.3466666666666667
513	X401x492-2m1.xml	2	1171	1571	75	26	49	0.009188362464090783	1371.0	0.8300970873786407	0.3466666666666667
514	X401x492-2m1.xml	2	1173	1573	75	26	49	0.009188362464090783	1373.0	0.8317152103559871	0.3466666666666667
515	X401x492-2m1.xml	2	1175	1575	76	26	50	0.0070704784500487845	1375.0	0.8333333333333334	0.34210526315789475
516	X401x492-2m1.xml	2	1177	1577	77	27	50	0.010047090080149554	1377.0	0.8349514563106796	0.35064935064935066
517	X401x492-2m1.xml	2	1179	1579	76	27	49	0.013003355872954864	1379.0	0.8365695792880259	0.35526315789473684
518	X401x492-2m1.xml	2	1181	1581	77	27	50	0.010047090080149554	1381.0	0.8381877022653722	0.35064935064935066
519	X401x492-2m1.xml	2	1183	1583	77	27	50	0.010047090080149554	1383.0	0.8398058252427184	0.35064935064935066
520	X401x492-2m1.xml	2	1185	1585	77	27	50	0.010047090080149554	1385.0	0.8414239482200647	0.35064935064935066
521	X401x492-2m1.xml	2	1187	1587	77	27	50	0.010047090080149554	1387.0	0.843042071197411	0.35064935064935066
522	X401x492-2m1.xml	2	1189	1589	78	27	51	0.00777106493576242	1389.0	0.8446601941747572	0.34615384615384615
523	X401x492-2m1.xml	2	1191	1591	79	28	51	0.010993904100974132	1391.0	0.8462783171521036	0.35443037974683544
524	X401x492-2m1.xml	2	1193	1593	79	29	50	0.019329743622741077	1393.0	0.8478964401294499	0.3670886075949367
525	X401x492-2m1.xml	2	1195	1595	76	29	47	0.03971742191814437	1395.0	0.8495145631067961	0.3815789473684211
526	X401x492-2m1.xml	2	1197	1597	76	29	47	0.03971742191814437	1397.0	0.8511326860841424	0.3815789473684211
527	X401x492-2m1.xml	2	1199	1599	76	29	47	0.03971742191814437	1399.0	0.8527508090614887	0.3815789473684211
528	X401x492-2m1.xml	2	1201	1601	77	29	48	0.03122605367608509	1401.0	0.8543689320388349	0.37662337662337664
529	X401x492-2m1.xml	2	1203	1603	76	28	48	0.02273646790506413	1403.0	0.8559870550161812	0.3684210526315789
530	X401x492-2m1.xml	2	1205	1605	75	28	47	0.029086170126311095	1405.0	0.8576051779935275	0.37333333333333335
531	X401x492-2m1.xml	2	1207	1607	76	28	48	0.02273646790506413	1407.0	0.8592233009708737	0.3684210526315789
532	X401x492-2m1.xml	2	1209	1609	76	28	48	0.02273646790506413	1409.0	0.86084142394822	0.3684210526315789
533	X401x492-2m1.xml	2	1211	1611	75	28	47	0.029086170126311095	1411.0	0.8624595469255664	0.37333333333333335
534	X401x492-2m1.xml	2	1213	1613	76	28	48	0.02273646790506413	1413.0	0.8640776699029126	0.3684210526315789
535	X401x492-2m1.xml	2	1215	1615	76	28	48	0.02273646790506413	1415.0	0.8656957928802589	0.3684210526315789
536	X401x492-2m1.xml	2	1217	1617	76	28	48	0.02273646790506413	1417.0	0.8673139158576052	0.3684210526315789
537	X401x492-2m1.xml	2	1219	1619	76	28	48	0.02273646790506413	1419.0	0.8689320388349514	0.3684210526315789
538	X401x492-2m1.xml	2	1221	1621	76	28	48	0.02273646790506413	1421.0	0.8705501618122977	0.3684210526315789
539	X401x492-2m1.xml	2	1223	1623	76	27	49	0.013003355872954864	1423.0	0.872168284789644	0.35526315789473684
540	X401x492-2m1.xml	2	1225	1625	76	27	49	0.013003355872954864	1425.0	0.8737864077669902	0.35526315789473684
541	X401x492-2m1.xml	2	1227	1627	76	27	49	0.013003355872954864	1427.0	0.8754045307443366	0.35526315789473684
542	X401x492-2m1.xml	2	1229	1629	75	26	49	0.009188362464090783	1429.0	0.8770226537216829	0.3466666666666667
543	X401x492-2m1.xml	2	1231	1631	73	26	47	0.015151521671691167	1431.0	0.8786407766990292	0.3561643835616438
544	X401x492-2m1.xml	2	1233	1633	74	27	47	0.021241207780754983	1433.0	0.8802588996763754	0.36486486486486486
545	X401x492-2m1.xml	2	1235	1635	74	27	47	0.021241207780754983	1435.0	0.8818770226537217	0.36486486486486486
546	X401x492-2m1.xml	2	1237	1637	74	27	47	0.021241207780754983	1437.0	0.883495145631068	0.36486486486486486
547	X401x492-2m1.xml	2	1239	1639	73	26	47	0.015151521671691167	1439.0	0.8851132686084142	0.3561643835616438
548	X401x492-2m1.xml	2	1241	1641	73	26	47	0.015151521671691167	1441.0	0.8867313915857605	0.3561643835616438
549	X401x492-2m1.xml	2	1243	1643	73	26	47	0.015151521671691167	1443.0	0.8883495145631068	0.3561643835616438
550	X401x492-2m1.xml	2	1245	1645	73	26	47	0.015151521671691167	1445.0	0.889967637540453	0.3561643835616438
551	X401x492-2m1.xml	2	1247	1647	74	26	48	0.011888780730338992	1447.0	0.8915857605177994	0.35135135135135137
552	X401x492-2m1.xml	2	1249	1649	74	26	48	0.011888780730338992	1449.0	0.8932038834951457	0.35135135135135137
553	X401x492-2m1.xml	2	1251	1651	74	26	48	0.011888780730338992	1451.0	0.8948220064724919	0.35135135135135137
554	X401x492-2m1.xml	2	1253	1653	73	25	48	0.008375525583695979	1453.0	0.8964401294498382	0.3424657534246575
555	X401x492-2m1.xml	2	1255	1655	74	26	48	0.011888780730338992	1455.0	0.8980582524271845	0.35135135135135137
556	X401x492-2m1.xml	2	1257	1657	75	27	48	0.016514382649154054	1457.0	0.8996763754045307	0.36
557	X401x492-2m1.xml	2	1259	1659	75	27	48	0.016514382649154054	1459.0	0.901294498381877	0.36
558	X401x492-2m1.xml	2	1261	1661	75	27	48	0.016514382649154054	1461.0	0.9029126213592233	0.36
559	X401x492-2m1.xml	2	1263	1663	74	26	48	0.011888780730338992	1463.0	0.9045307443365695	0.35135135135135137
560	X401x492-2m1.xml	2	1265	1665	75	26	49	0.009188362464090783	1465.0	0.9061488673139159	0.3466666666666667
561	X401x492-2m1.xml	2	1267	1667	75	26	49	0.009188362464090783	1467.0	0.9077669902912622	0.3466666666666667
562	X401x492-2m1.xml	2	1269	1669	77	26	51	0.005418399069273565	1469.0	0.9093851132686084	0.33766233766233766
563	X401x492-2m1.xml	2	1271	1671	76	25	51	0.0035981742907302337	1471.0	0.9110032362459547	0.32894736842105265
564	X401x492-2m1.xml	2	1273	1673	76	25	51	0.0035981742907302337	1473.0	0.912621359223301	0.32894736842105265
565	X401x492-2m1.xml	2	1275	1675	73	24	49	0.004275948444789586	1475.0	0.9142394822006472	0.3287671232876712
566	X401x492-2m1.xml	2	1277	1677	72	23	49	0.002769066992678755	1477.0	0.9158576051779935	0.3194444444444444
567	X401x492-2m1.xml	2	1279	1679	74	23	51	0.001471828431770521	1479.0	0.9174757281553398	0.3108108108108108
568	X401x492-2m1.xml	2	1281	1681	74	23	51	0.001471828431770521	1481.0	0.919093851132686	0.3108108108108108
569	X401x492-2m1.xml	2	1283	1683	74	23	51	0.001471828431770521	1483.0	0.9207119741100324	0.3108108108108108
570	X401x492-2m1.xml	2	1285	1685	73	23	50	0.0020211574846897857	1485.0	0.9223300970873787	0.3150684931506849
571	X401x492-2m1.xml	2	1287	1687	74	24	50	0.0031675990910157896	1487.0	0.9239482200647249	0.32432432432432434
572	X401x492-2m1.xml	2	1289	1689	74	24	50	0.0031675990910157896	1489.0	0.9255663430420712	0.32432432432432434
573	X401x492-2m1.xml	2	1291	1691	73	24	49	0.004275948444789586	1491.0	0.9271844660194175	0.3287671232876712
574	X401x492-2m1.xml	2	1293	1693	73	24	49	0.004275948444789586	1493.0	0.9288025889967637	0.3287671232876712
575	X401x492-2m1.xml	2	1295	1695	73	24	49	0.004275948444789586	1495.0	0.93042071197411	0.3287671232876712
576	X401x492-2m1.xml	2	1297	1697	72	24	48	0.005711080775677049	1497.0	0.9320388349514563	0.3333333333333333
577	X401x492-2m1.xml	2	1299	1699	72	24	48	0.005711080775677049	1499.0	0.9336569579288025	0.3333333333333333
578	X401x492-2m1.xml	2	1301	1701	72	24	48	0.005711080775677049	1501.0	0.9352750809061489	0.3333333333333333
579	X401x492-2m1.xml	2	1303	1703	72	24	48	0.005711080775677049	1503.0	0.9368932038834952	0.3333333333333333
580	X401x492-2m1.xml	2	1305	1705	72	24	48	0.005711080775677049	1505.0	0.9385113268608414	0.3333333333333333
581	X401x492-2m1.xml	2	1307	1707	72	24	48	0.005711080775677049	1507.0	0.9401294498381877	0.3333333333333333
582	X401x492-2m1.xml	2	1309	1709	71	24	47	0.0075484233963972	1509.0	0.941747572815534	0.3380281690140845
583	X401x492-2m1.xml	2	1311	1711	71	24	47	0.0075484233963972	1511.0	0.9433656957928802	0.3380281690140845
584	X401x492-2m1.xml	2	1313	1713	71	24	47	0.0075484233963972	1513.0	0.9449838187702265	0.3380281690140845
585	X401x492-2m1.xml	2	1315	1715	70	24	46	0.009912090164383096	1515.0	0.9466019417475728	0.34285714285714286
586	X401x492-2m1.xml	2	1317	1717	71	25	46	0.014005091897223397	1517.0	0.948220064724919	0.352112676056338
587	X401x492-2m1.xml	2	1319	1719	71	25	46	0.014005091897223397	1519.0	0.9498381877022654	0.352112676056338
588	X401x492-2m1.xml	2	1321	1721	71	25	46	0.014005091897223397	1521.0	0.9514563106796117	0.352112676056338
589	X401x492-2m1.xml	2	1323	1723	71	25	46	0.014005091897223397	1523.0	0.9530744336569579	0.352112676056338
590	X401x492-2m1.xml	2	1325	1725	71	25	46	0.014005091897223397	1525.0	0.9546925566343042	0.352112676056338
591	X401x492-2m1.xml	2	1327	1727	73	26	47	0.015151521671691167	1527.0	0.9563106796116505	0.3561643835616438
592	X401x492-2m1.xml	2	1329	1729	73	26	47	0.015151521671691167	1529.0	0.9579288025889967	0.3561643835616438
593	X401x492-2m1.xml	2	1331	1731	73	26	47	0.015151521671691167	1531.0	0.959546925566343	0.3561643835616438
594	X401x492-2m1.xml	2	1333	1733	72	26	46	0.019593291505304578	1533.0	0.9611650485436893	0.3611111111111111
595	X401x492-2m1.xml	2	1335	1735	70	25	45	0.017958907706597364	1535.0	0.9627831715210357	0.35714285714285715
596	X401x492-2m1.xml	2	1337	1737	70	25	45	0.017958907706597364	1537.0	0.9644012944983819	0.35714285714285715
597	X401x492-2m1.xml	2	1339	1739	70	25	45	0.017958907706597364	1539.0	0.9660194174757282	0.35714285714285715
598	X401x492-2m1.xml	2	1341	1741	70	25	45	0.017958907706597364	1541.0	0.9676375404530745	0.35714285714285715
599	X401x492-2m1.xml	2	1343	1743	71	26	45	0.02494656662938826	1543.0	0.9692556634304207	0.36619718309859156
600	X401x492-2m1.xml	2	1345	1745	71	26	45	0.02494656662938826	1545.0	0.970873786407767	0.36619718309859156
601	X401x492-2m1.xml	2	1347	1747	71	26	45	0.02494656662938826	1547.0	0.9724919093851133	0.36619718309859156
602	X401x492-2m1.xml	2	1349	1749	71	26	45	0.02494656662938826	1549.0	0.9741100323624595	0.36619718309859156
603	X401x492-2m1.xml	2	1351	1751	71	26	45	0.02494656662938826	1551.0	0.9757281553398058	0.36619718309859156
604	X401x492-2m1.xml	2	1353	1753	71	26	45	0.02494656662938826	1553.0	0.9773462783171522	0.36619718309859156
605	X401x492-2m1.xml	2	1355	1755	70	26	44	0.032224621993224185	1555.0	0.9789644012944984	0.37142857142857144
606	X401x492-2m1.xml	2	1357	1757	70	26	44	0.032224621993224185	1557.0	0.9805825242718447	0.37142857142857144
607	X401x492-2m1.xml	2	1359	1759	69	26	43	0.041369685501210424	1559.0	0.982200647249191	0.37681159420289856
608	X401x492-2m1.xml	2	1361	1761	69	26	43	0.041369685501210424	1561.0	0.9838187702265372	0.37681159420289856
609	X401x492-2m1.xml	2	1363	1763	67	26	41	0.06752528632268479	1563.0	0.9854368932038835	0.3880597014925373
610	X401x492-2m1.xml	2	1365	1765	67	26	41	0.06752528632268479	1565.0	0.9870550161812298	0.3880597014925373
611	X401x492-2m1.xml	2	1367	1767	65	26	39	0.10686371499337913	1567.0	0.988673139158576	0.4
612	X401x492-2m1.xml	2	1369	1769	66	26	40	0.08525091563161892	1569.0	0.9902912621359223	0.3939393939393939
613	X401x492-2m1.xml	2	1371	1771	65	26	39	0.10686371499337913	1571.0	0.9919093851132686	0.4
614	X401x492-2m1.xml	2	1373	1773	65	26	39	0.10686371499337913	1573.0	0.9935275080906149	0.4
615	X401x492-2m1.xml	2	1375	1775	65	25	40	0.06373857969256545	1575.0	0.9951456310679612	0.38461538461538464
616	X401x492-2m1.xml	2	1377	1777	66	26	40	0.08525091563161892	1577.0	0.9967637540453075	0.3939393939393939
617	X401x492-2m1.xml	2	1379	1779	66	26	40	0.08525091563161892	1579.0	0.9983818770226537	0.3939393939393939
618	X401x492-2m1.xml	2	1381	1781	67	26	41	0.06752528632268479	1581.0	1.0	0.3880597014925373
