	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	Fluor2	Nonfluor2	Fluor3	Nonfluor3	Fluor4	Nonfluor4	Fluor5	Nonfluor5	P-Value	P2-Value	P3-Value	P4-Value	P5-Value	window_mean	Normalized_Window_Mean	Percent_Transmission	Percent_Transmission2	Percent_Transmission3	Percent_Transmission4	Percent_Transmission5
96	X401x492-2m1.xml	2	337	737	71	30	41	41	30	38	33	29	42	40	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	537.0	0.1553398058252427	0.4225352112676056	0.5774647887323944	0.5352112676056338	0.4084507042253521	0.5633802816901409
97	X401x492-2m1.xml	2	339	739	70	30	40	40	30	37	33	29	41	39	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	539.0	0.156957928802589	0.42857142857142855	0.5714285714285714	0.5285714285714286	0.4142857142857143	0.5571428571428572
98	X401x492-2m1.xml	2	341	741	71	31	40	40	31	38	33	29	42	40	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	541.0	0.15857605177993528	0.43661971830985913	0.5633802816901409	0.5352112676056338	0.4084507042253521	0.5633802816901409
99	X401x492-2m1.xml	2	343	743	70	31	39	40	30	38	32	29	41	39	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	543.0	0.16019417475728157	0.44285714285714284	0.5714285714285714	0.5428571428571428	0.4142857142857143	0.5571428571428572
100	X401x492-2m1.xml	2	345	745	72	32	40	40	32	40	32	29	43	41	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	545.0	0.16181229773462782	0.4444444444444444	0.5555555555555556	0.5555555555555556	0.4027777777777778	0.5694444444444444
101	X401x492-2m1.xml	2	347	747	72	32	40	40	32	40	32	29	43	41	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	547.0	0.1634304207119741	0.4444444444444444	0.5555555555555556	0.5555555555555556	0.4027777777777778	0.5694444444444444
102	X401x492-2m1.xml	2	349	749	72	32	40	40	32	40	32	29	43	41	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	549.0	0.1650485436893204	0.4444444444444444	0.5555555555555556	0.5555555555555556	0.4027777777777778	0.5694444444444444
103	X401x492-2m1.xml	2	351	751	72	33	39	41	31	40	32	29	43	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	551.0	0.16666666666666666	0.4583333333333333	0.5694444444444444	0.5555555555555556	0.4027777777777778	0.5555555555555556
104	X401x492-2m1.xml	2	353	753	72	33	39	41	31	40	32	29	43	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	553.0	0.16828478964401294	0.4583333333333333	0.5694444444444444	0.5555555555555556	0.4027777777777778	0.5555555555555556
105	X401x492-2m1.xml	2	355	755	73	33	40	41	32	41	32	30	43	41	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	555.0	0.16990291262135923	0.4520547945205479	0.5616438356164384	0.5616438356164384	0.410958904109589	0.5616438356164384
106	X401x492-2m1.xml	2	357	757	73	33	40	41	32	41	32	30	43	41	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	557.0	0.1715210355987055	0.4520547945205479	0.5616438356164384	0.5616438356164384	0.410958904109589	0.5616438356164384
107	X401x492-2m1.xml	2	359	759	72	32	40	41	31	42	30	30	42	39	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	559.0	0.17313915857605178	0.4444444444444444	0.5694444444444444	0.5833333333333334	0.4166666666666667	0.5416666666666666
108	X401x492-2m1.xml	2	361	761	72	32	40	41	31	42	30	30	42	39	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	561.0	0.17475728155339806	0.4444444444444444	0.5694444444444444	0.5833333333333334	0.4166666666666667	0.5416666666666666
109	X401x492-2m1.xml	2	363	763	72	32	40	41	31	42	30	30	42	39	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	563.0	0.17637540453074432	0.4444444444444444	0.5694444444444444	0.5833333333333334	0.4166666666666667	0.5416666666666666
110	X401x492-2m1.xml	2	365	765	73	32	41	42	31	42	31	31	42	40	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5169735836612174	0.9536176172711037	565.0	0.1779935275080906	0.4383561643835616	0.5753424657534246	0.5753424657534246	0.4246575342465753	0.547945205479452
111	X401x492-2m1.xml	2	367	767	73	32	41	42	31	42	31	31	42	40	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5169735836612174	0.9536176172711037	567.0	0.1796116504854369	0.4383561643835616	0.5753424657534246	0.5753424657534246	0.4246575342465753	0.547945205479452
112	X401x492-2m1.xml	2	369	769	72	32	40	41	31	42	30	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	569.0	0.18122977346278318	0.4444444444444444	0.5694444444444444	0.5833333333333334	0.4305555555555556	0.5555555555555556
113	X401x492-2m1.xml	2	371	771	71	31	40	41	30	41	30	31	40	40	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5663727602641758	0.9536176172711037	571.0	0.18284789644012944	0.43661971830985913	0.5774647887323944	0.5774647887323944	0.43661971830985913	0.5633802816901409
114	X401x492-2m1.xml	2	373	773	72	31	41	41	31	41	31	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	573.0	0.18446601941747573	0.4305555555555556	0.5694444444444444	0.5694444444444444	0.4305555555555556	0.5555555555555556
115	X401x492-2m1.xml	2	375	775	72	31	41	41	31	41	31	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	575.0	0.18608414239482202	0.4305555555555556	0.5694444444444444	0.5694444444444444	0.4305555555555556	0.5555555555555556
116	X401x492-2m1.xml	2	377	777	72	31	41	41	31	41	31	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	577.0	0.18770226537216828	0.4305555555555556	0.5694444444444444	0.5694444444444444	0.4305555555555556	0.5555555555555556
117	X401x492-2m1.xml	2	379	779	73	32	41	41	32	42	31	31	42	40	33	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5169735836612174	0.9536176172711037	579.0	0.18932038834951456	0.4383561643835616	0.5616438356164384	0.5753424657534246	0.4246575342465753	0.547945205479452
118	X401x492-2m1.xml	2	381	781	75	32	43	42	33	42	33	31	44	40	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9647761057945676	581.0	0.19093851132686085	0.4266666666666667	0.56	0.56	0.41333333333333333	0.5333333333333333
119	X401x492-2m1.xml	2	383	783	75	32	43	42	33	42	33	31	44	40	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9647761057945676	583.0	0.1925566343042071	0.4266666666666667	0.56	0.56	0.41333333333333333	0.5333333333333333
120	X401x492-2m1.xml	2	385	785	75	32	43	42	33	42	33	31	44	40	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9647761057945676	585.0	0.1941747572815534	0.4266666666666667	0.56	0.56	0.41333333333333333	0.5333333333333333
121	X401x492-2m1.xml	2	387	787	75	32	43	42	33	42	33	31	44	40	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9647761057945676	587.0	0.19579288025889968	0.4266666666666667	0.56	0.56	0.41333333333333333	0.5333333333333333
122	X401x492-2m1.xml	2	389	789	75	32	43	42	33	42	33	31	44	40	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9647761057945676	589.0	0.19741100323624594	0.4266666666666667	0.56	0.56	0.41333333333333333	0.5333333333333333
123	X401x492-2m1.xml	2	391	791	74	33	41	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	591.0	0.19902912621359223	0.44594594594594594	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
124	X401x492-2m1.xml	2	393	793	74	33	41	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	593.0	0.20064724919093851	0.44594594594594594	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
125	X401x492-2m1.xml	2	395	795	74	33	41	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	595.0	0.2022653721682848	0.44594594594594594	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
126	X401x492-2m1.xml	2	397	797	74	33	41	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	597.0	0.20388349514563106	0.44594594594594594	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
127	X401x492-2m1.xml	2	399	799	73	33	40	41	32	39	34	31	42	38	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5169735836612174	0.9846098071476633	599.0	0.20550161812297735	0.4520547945205479	0.5616438356164384	0.5342465753424658	0.4246575342465753	0.5205479452054794
128	X401x492-2m1.xml	2	401	801	74	34	40	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	601.0	0.20711974110032363	0.4594594594594595	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
129	X401x492-2m1.xml	2	403	803	74	34	40	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	603.0	0.2087378640776699	0.4594594594594595	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
130	X401x492-2m1.xml	2	405	805	74	34	40	41	33	40	34	31	43	39	35	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	605.0	0.21035598705501618	0.4594594594594595	0.5540540540540541	0.5405405405405406	0.4189189189189189	0.527027027027027
131	X401x492-2m1.xml	2	407	807	74	34	40	40	34	40	34	31	43	38	36	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	607.0	0.21197411003236247	0.4594594594594595	0.5405405405405406	0.5405405405405406	0.4189189189189189	0.5135135135135135
132	X401x492-2m1.xml	2	409	809	74	34	40	40	34	40	34	31	43	38	36	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	609.0	0.21359223300970873	0.4594594594594595	0.5405405405405406	0.5405405405405406	0.4189189189189189	0.5135135135135135
133	X401x492-2m1.xml	2	411	811	74	34	40	40	34	40	34	31	43	38	36	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	611.0	0.215210355987055	0.4594594594594595	0.5405405405405406	0.5405405405405406	0.4189189189189189	0.5135135135135135
134	X401x492-2m1.xml	2	413	813	74	34	40	40	34	40	34	31	43	38	36	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	613.0	0.2168284789644013	0.4594594594594595	0.5405405405405406	0.5405405405405406	0.4189189189189189	0.5135135135135135
135	X401x492-2m1.xml	2	415	815	74	34	40	40	34	40	34	31	43	38	36	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	615.0	0.21844660194174756	0.4594594594594595	0.5405405405405406	0.5405405405405406	0.4189189189189189	0.5135135135135135
136	X401x492-2m1.xml	2	417	817	75	34	41	41	34	41	34	31	44	39	36	0.9869719078497553	0.9195518083184787	0.9465314889506807	0.47949152728490724	0.9846098071476633	617.0	0.22006472491909385	0.4533333333333333	0.5466666666666666	0.5466666666666666	0.41333333333333333	0.52
137	X401x492-2m1.xml	2	419	819	77	36	41	42	35	41	36	33	44	39	38	0.9869719078497553	0.9199090002582876	0.9465314889506807	0.517860358085406	0.9846098071476633	619.0	0.22168284789644013	0.4675324675324675	0.5454545454545454	0.5324675324675324	0.42857142857142855	0.5064935064935064
138	X401x492-2m1.xml	2	421	821	78	36	42	43	35	41	37	33	45	39	39	0.9869719078497553	0.8997236626268506	0.9465314889506807	0.47949152728490724	1.0	621.0	0.22330097087378642	0.46153846153846156	0.5512820512820513	0.5256410256410257	0.4230769230769231	0.5
139	X401x492-2m1.xml	2	423	823	78	36	42	43	35	41	37	33	45	39	39	0.9869719078497553	0.8997236626268506	0.9465314889506807	0.47949152728490724	1.0	623.0	0.22491909385113268	0.46153846153846156	0.5512820512820513	0.5256410256410257	0.4230769230769231	0.5
140	X401x492-2m1.xml	2	425	825	77	36	41	43	34	40	37	32	45	39	38	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	625.0	0.22653721682847897	0.4675324675324675	0.5584415584415584	0.5194805194805194	0.4155844155844156	0.5064935064935064
141	X401x492-2m1.xml	2	427	827	77	36	41	43	34	40	37	32	45	39	38	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	627.0	0.22815533980582525	0.4675324675324675	0.5584415584415584	0.5194805194805194	0.4155844155844156	0.5064935064935064
142	X401x492-2m1.xml	2	429	829	75	34	41	41	34	38	37	31	44	37	38	0.9869719078497553	0.9195518083184787	0.9558327107618153	0.47949152728490724	0.9846098071476633	629.0	0.2297734627831715	0.4533333333333333	0.5466666666666666	0.5066666666666667	0.41333333333333333	0.49333333333333335
143	X401x492-2m1.xml	2	431	831	76	35	41	41	35	39	37	32	44	38	38	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	1.0	631.0	0.2313915857605178	0.4605263157894737	0.5394736842105263	0.5131578947368421	0.42105263157894735	0.5
144	X401x492-2m1.xml	2	433	833	77	36	41	41	36	39	38	32	45	38	39	0.9869719078497553	0.9378636181727441	0.9558327107618153	0.47949152728490724	0.9846098071476633	633.0	0.23300970873786409	0.4675324675324675	0.5324675324675324	0.5064935064935064	0.4155844155844156	0.4935064935064935
145	X401x492-2m1.xml	2	435	835	77	36	41	41	36	39	38	32	45	38	39	0.9869719078497553	0.9378636181727441	0.9558327107618153	0.47949152728490724	0.9846098071476633	635.0	0.23462783171521034	0.4675324675324675	0.5324675324675324	0.5064935064935064	0.4155844155844156	0.4935064935064935
146	X401x492-2m1.xml	2	437	837	78	36	42	42	36	39	39	33	45	39	39	0.9869719078497553	0.9378636181727441	1.0	0.47949152728490724	1.0	637.0	0.23624595469255663	0.46153846153846156	0.5384615384615384	0.5	0.4230769230769231	0.5
147	X401x492-2m1.xml	2	439	839	77	35	42	42	35	39	38	33	44	39	38	0.9869719078497553	0.9199090002582876	0.9558327107618153	0.517860358085406	0.9846098071476633	639.0	0.23786407766990292	0.45454545454545453	0.5454545454545454	0.5064935064935064	0.42857142857142855	0.5064935064935064
148	X401x492-2m1.xml	2	441	841	77	35	42	42	35	39	38	33	44	39	38	0.9869719078497553	0.9199090002582876	0.9558327107618153	0.517860358085406	0.9846098071476633	641.0	0.23948220064724918	0.45454545454545453	0.5454545454545454	0.5064935064935064	0.42857142857142855	0.5064935064935064
149	X401x492-2m1.xml	2	443	843	76	35	41	42	34	38	38	33	43	39	37	0.9869719078497553	0.8955416392420035	1.0	0.542108356632494	0.9846098071476633	643.0	0.24110032362459546	0.4605263157894737	0.5526315789473685	0.5	0.4342105263157895	0.5131578947368421
150	X401x492-2m1.xml	2	445	845	76	35	41	42	34	38	38	33	43	39	37	0.9869719078497553	0.8955416392420035	1.0	0.542108356632494	0.9846098071476633	645.0	0.24271844660194175	0.4605263157894737	0.5526315789473685	0.5	0.4342105263157895	0.5131578947368421
151	X401x492-2m1.xml	2	447	847	75	35	40	42	33	37	38	32	43	38	37	0.9869719078497553	0.8955416392420035	0.9558327107618153	0.517860358085406	0.9846098071476633	647.0	0.24433656957928804	0.4666666666666667	0.56	0.49333333333333335	0.4266666666666667	0.5066666666666667
152	X401x492-2m1.xml	2	449	849	76	36	40	43	33	37	39	32	44	39	37	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	649.0	0.2459546925566343	0.47368421052631576	0.5657894736842105	0.4868421052631579	0.42105263157894735	0.5131578947368421
153	X401x492-2m1.xml	2	451	851	76	36	40	43	33	37	39	32	44	39	37	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	651.0	0.24757281553398058	0.47368421052631576	0.5657894736842105	0.4868421052631579	0.42105263157894735	0.5131578947368421
154	X401x492-2m1.xml	2	453	853	76	36	40	43	33	37	39	32	44	39	37	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9846098071476633	653.0	0.24919093851132687	0.47368421052631576	0.5657894736842105	0.4868421052631579	0.42105263157894735	0.5131578947368421
155	X401x492-2m1.xml	2	455	855	78	38	40	43	35	39	39	33	45	40	38	0.9869719078497553	0.8997236626268506	1.0	0.47949152728490724	0.9846098071476633	655.0	0.25080906148867316	0.48717948717948717	0.5512820512820513	0.5	0.4230769230769231	0.5128205128205128
156	X401x492-2m1.xml	2	457	857	77	38	39	42	35	39	38	32	45	40	37	0.9869719078497553	0.9199090002582876	0.9558327107618153	0.47949152728490724	0.9846098071476633	657.0	0.2524271844660194	0.4935064935064935	0.5454545454545454	0.5064935064935064	0.4155844155844156	0.5194805194805194
157	X401x492-2m1.xml	2	459	859	76	37	39	42	34	38	38	32	44	39	37	0.9869719078497553	0.8955416392420035	1.0	0.47949152728490724	0.9846098071476633	659.0	0.2540453074433657	0.4868421052631579	0.5526315789473685	0.5	0.42105263157894735	0.5131578947368421
158	X401x492-2m1.xml	2	461	861	76	37	39	42	34	38	38	32	44	39	37	0.9869719078497553	0.8955416392420035	1.0	0.47949152728490724	0.9846098071476633	661.0	0.255663430420712	0.4868421052631579	0.5526315789473685	0.5	0.42105263157894735	0.5131578947368421
159	X401x492-2m1.xml	2	463	863	76	37	39	42	34	38	38	32	44	39	37	0.9869719078497553	0.8955416392420035	1.0	0.47949152728490724	0.9846098071476633	663.0	0.25728155339805825	0.4868421052631579	0.5526315789473685	0.5	0.42105263157894735	0.5131578947368421
160	X401x492-2m1.xml	2	465	865	75	36	39	42	33	37	38	32	43	38	37	0.9869719078497553	0.8955416392420035	0.9558327107618153	0.517860358085406	0.9846098071476633	665.0	0.2588996763754045	0.48	0.56	0.49333333333333335	0.4266666666666667	0.5066666666666667
161	X401x492-2m1.xml	2	467	867	75	37	38	41	34	36	39	33	42	38	37	0.9869719078497553	0.9195518083184787	0.9465314889506807	0.5804881754921256	0.9846098071476633	667.0	0.2605177993527508	0.49333333333333335	0.5466666666666666	0.48	0.44	0.5066666666666667
162	X401x492-2m1.xml	2	469	869	75	37	38	41	34	36	39	33	42	38	37	0.9869719078497553	0.9195518083184787	0.9465314889506807	0.5804881754921256	0.9846098071476633	669.0	0.2621359223300971	0.49333333333333335	0.5466666666666666	0.48	0.44	0.5066666666666667
163	X401x492-2m1.xml	2	471	871	76	38	38	41	35	36	40	33	43	39	37	1.0	0.9378636181727441	0.9465314889506807	0.542108356632494	0.9846098071476633	671.0	0.26375404530744334	0.5	0.5394736842105263	0.47368421052631576	0.4342105263157895	0.5131578947368421
164	X401x492-2m1.xml	2	473	873	76	38	38	41	35	36	40	33	43	39	37	1.0	0.9378636181727441	0.9465314889506807	0.542108356632494	0.9846098071476633	673.0	0.26537216828478966	0.5	0.5394736842105263	0.47368421052631576	0.4342105263157895	0.5131578947368421
165	X401x492-2m1.xml	2	475	875	77	38	39	41	36	36	41	33	44	40	37	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.517860358085406	0.9846098071476633	675.0	0.2669902912621359	0.4935064935064935	0.5324675324675324	0.4675324675324675	0.42857142857142855	0.5194805194805194
166	X401x492-2m1.xml	2	477	877	79	40	39	42	37	36	43	34	45	40	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.517860358085406	0.9846098071476633	677.0	0.2686084142394822	0.5063291139240507	0.5316455696202531	0.45569620253164556	0.43037974683544306	0.5063291139240507
167	X401x492-2m1.xml	2	479	879	77	39	38	40	37	35	42	33	44	38	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.517860358085406	0.9846098071476633	679.0	0.2702265372168285	0.5064935064935064	0.5194805194805194	0.45454545454545453	0.42857142857142855	0.4935064935064935
168	X401x492-2m1.xml	2	481	881	77	39	38	40	37	35	42	33	44	38	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.517860358085406	0.9846098071476633	681.0	0.27184466019417475	0.5064935064935064	0.5194805194805194	0.45454545454545453	0.42857142857142855	0.4935064935064935
169	X401x492-2m1.xml	2	483	883	77	39	38	40	37	35	42	33	44	38	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.517860358085406	0.9846098071476633	683.0	0.27346278317152106	0.5064935064935064	0.5194805194805194	0.45454545454545453	0.42857142857142855	0.4935064935064935
170	X401x492-2m1.xml	2	485	885	78	40	38	40	38	36	42	33	45	38	40	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	685.0	0.2750809061488673	0.5128205128205128	0.5128205128205128	0.46153846153846156	0.4230769230769231	0.48717948717948717
171	X401x492-2m1.xml	2	487	887	78	40	38	40	38	36	42	33	45	38	40	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.47949152728490724	0.9846098071476633	687.0	0.2766990291262136	0.5128205128205128	0.5128205128205128	0.46153846153846156	0.4230769230769231	0.48717948717948717
172	X401x492-2m1.xml	2	489	889	78	40	38	39	39	36	42	33	45	38	40	0.9869719078497553	1.0	0.9465314889506807	0.47949152728490724	0.9846098071476633	689.0	0.2783171521035599	0.5128205128205128	0.5	0.46153846153846156	0.4230769230769231	0.48717948717948717
173	X401x492-2m1.xml	2	491	891	79	41	38	40	39	37	42	34	45	38	41	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.517860358085406	0.9846098071476633	691.0	0.27993527508090615	0.5189873417721519	0.5063291139240507	0.46835443037974683	0.43037974683544306	0.4810126582278481
174	X401x492-2m1.xml	2	493	893	79	41	38	40	39	37	42	34	45	38	41	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.517860358085406	0.9846098071476633	693.0	0.2815533980582524	0.5189873417721519	0.5063291139240507	0.46835443037974683	0.43037974683544306	0.4810126582278481
175	X401x492-2m1.xml	2	495	895	80	41	39	40	40	37	43	34	46	39	41	0.9869719078497553	1.0	0.9465314889506807	0.47949152728490724	0.9846098071476633	695.0	0.28317152103559873	0.5125	0.5	0.4625	0.425	0.4875
176	X401x492-2m1.xml	2	497	897	79	41	38	39	40	37	42	34	45	39	40	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.517860358085406	0.9846098071476633	697.0	0.284789644012945	0.5189873417721519	0.4936708860759494	0.46835443037974683	0.43037974683544306	0.4936708860759494
177	X401x492-2m1.xml	2	499	899	79	41	38	39	40	38	41	35	44	38	41	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.5804881754921256	0.9846098071476633	699.0	0.28640776699029125	0.5189873417721519	0.4936708860759494	0.4810126582278481	0.4430379746835443	0.4810126582278481
178	X401x492-2m1.xml	2	501	901	79	41	38	39	40	38	41	35	44	38	41	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.5804881754921256	0.9846098071476633	701.0	0.28802588996763756	0.5189873417721519	0.4936708860759494	0.4810126582278481	0.4430379746835443	0.4810126582278481
179	X401x492-2m1.xml	2	503	903	78	41	37	38	40	37	41	35	43	38	40	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.6241815974251659	0.9846098071476633	703.0	0.2896440129449838	0.5256410256410257	0.48717948717948717	0.47435897435897434	0.44871794871794873	0.48717948717948717
180	X401x492-2m1.xml	2	505	905	78	41	37	38	40	37	41	35	43	38	40	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.6241815974251659	0.9846098071476633	705.0	0.2912621359223301	0.5256410256410257	0.48717948717948717	0.47435897435897434	0.44871794871794873	0.48717948717948717
181	X401x492-2m1.xml	2	507	907	78	41	37	38	40	37	41	35	43	38	40	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.6241815974251659	0.9846098071476633	707.0	0.2928802588996764	0.5256410256410257	0.48717948717948717	0.47435897435897434	0.44871794871794873	0.48717948717948717
182	X401x492-2m1.xml	2	509	909	78	40	38	38	40	38	40	36	42	39	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.7299186308665511	1.0	709.0	0.29449838187702265	0.5128205128205128	0.48717948717948717	0.48717948717948717	0.46153846153846156	0.5
183	X401x492-2m1.xml	2	511	911	78	40	38	38	40	38	40	36	42	39	39	0.9869719078497553	0.9378636181727441	0.9465314889506807	0.7299186308665511	1.0	711.0	0.2961165048543689	0.5128205128205128	0.48717948717948717	0.48717948717948717	0.46153846153846156	0.5
184	X401x492-2m1.xml	2	513	913	78	39	39	38	40	37	41	36	42	39	39	1.0	0.9378636181727441	0.9465314889506807	0.7299186308665511	1.0	713.0	0.2977346278317152	0.5	0.48717948717948717	0.47435897435897434	0.46153846153846156	0.5
185	X401x492-2m1.xml	2	515	915	78	39	39	38	40	37	41	36	42	39	39	1.0	0.9378636181727441	0.9465314889506807	0.7299186308665511	1.0	715.0	0.2993527508090615	0.5	0.48717948717948717	0.47435897435897434	0.46153846153846156	0.5
186	X401x492-2m1.xml	2	517	917	79	40	39	39	40	38	41	36	43	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	717.0	0.30097087378640774	0.5063291139240507	0.4936708860759494	0.4810126582278481	0.45569620253164556	0.5063291139240507
187	X401x492-2m1.xml	2	519	919	79	40	39	39	40	38	41	36	43	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	719.0	0.30258899676375406	0.5063291139240507	0.4936708860759494	0.4810126582278481	0.45569620253164556	0.5063291139240507
188	X401x492-2m1.xml	2	521	921	79	40	39	39	40	38	41	36	43	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	721.0	0.3042071197411003	0.5063291139240507	0.4936708860759494	0.4810126582278481	0.45569620253164556	0.5063291139240507
189	X401x492-2m1.xml	2	523	923	79	40	39	39	40	38	41	36	43	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	723.0	0.3058252427184466	0.5063291139240507	0.4936708860759494	0.4810126582278481	0.45569620253164556	0.5063291139240507
190	X401x492-2m1.xml	2	525	925	79	40	39	39	40	38	41	36	43	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	725.0	0.3074433656957929	0.5063291139240507	0.4936708860759494	0.4810126582278481	0.45569620253164556	0.5063291139240507
191	X401x492-2m1.xml	2	527	927	77	38	39	38	39	37	40	35	42	39	38	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.6822507561547017	0.9846098071476633	727.0	0.30906148867313915	0.4935064935064935	0.4935064935064935	0.4805194805194805	0.45454545454545453	0.5064935064935064
192	X401x492-2m1.xml	2	529	929	79	39	40	39	40	37	42	35	44	40	39	0.9869719078497553	0.9520789616126427	0.9465314889506807	0.5804881754921256	0.9846098071476633	729.0	0.3106796116504854	0.4936708860759494	0.4936708860759494	0.46835443037974683	0.4430379746835443	0.5063291139240507
