	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope	slope2	intercept2	r_value2	p_value2	slope3	intercept3	r_value3	p_value3	slope4	intercept4	r_value4	p_value4	slope5	intercept5	r_value5	p_value5
316	X402x483A-1m1	565	64.14867256637169	0.35374282804471874	2.398111258850806e-55	0.07207719198538313	-0.13977106003403253	0.6025974077067688	0.8242113012222005	1.079599737518025e-214	-0.01521621349900773	0.4737215927628557	0.028780827675210473	5.0565351756243776e-05	-0.06566105364091343	0.5279306071183364	0.30288965295359227	8.682130930245068e-100	-0.05514077288585495	0.49893540009155757	0.09561496407249102	5.529850296403763e-14
317	X402x483A-1m2	659	63.80424886191199	0.00165570670814566	0.2969430238755826	-0.0058005081048371964	-0.025552166591543433	0.45588667551864465	0.07770529638063989	3.1620550835092915e-13	0.042098660203179025	0.48581731262337413	0.2220680836497764	9.812562723393353e-38	-0.03584346827199085	0.5306693406518971	0.00802660990557005	4.164389144237016e-15	-0.007400106130627595	0.49632559166396734	0.0020424785019501623	0.24663599321007007
318	X402x483A-1m3	658	54.59422492401216	0.12583074318913917	6.057483381947669e-21	0.02885896574709063	-0.05431757887942462	0.5720797347859676	0.22409012237158124	4.720143647253669e-38	-0.20906359540206806	0.6244663179758729	0.8316811861816208	5.066684079861923e-256	-0.18276273018745745	0.5677718486554354	0.48693289947499996	1.2735931707238459e-172	-0.04697248078888473	0.5361440219808489	0.14599483735023716	2.6694252009927706e-24
319	X402x484-3m2	678	64.38938053097345	0.0013268620740605878	0.3436167703906172	-0.0043741606235502715	-0.1520446500562197	0.5783270276443828	0.6957005289484115	8.339114618491129e-177	0.10997765194416483	0.4121354124065337	0.7408406558497528	2.174316275738834e-200	0.02665842115512552	0.5190305496828364	0.027846346939936976	1.1830252949251705e-28	0.04304273963187119	0.4768741890282888	0.13079535962450473	2.2263868341804945e-22
320	X402x484-3m3	566	57.148409893992934	0.7491691539620128	1.6367692647518153e-171	0.1178926167425185	-0.07515287589734719	0.5559583708764495	0.3665526453744305	6.684860030056834e-58	-0.033985381652476526	0.5084978138094574	0.14773941226345746	2.2827525474463486e-21	-0.10441416579770843	0.5206373204657365	0.10809838635511547	8.738099049650061e-51	0.047545432085216575	0.47410247806607925	0.1042919932610076	3.3232686110512265e-15
321	X402x484-4m2	545	63.07889908256881	0.05307610899714473	5.348384845414559e-08	-0.02627763892805463	-0.04228661845600972	0.5017953447342156	0.06514627630532283	1.4911867124425849e-09	0.038371410169907146	0.4624476010518841	0.18428749438948358	7.593848053727446e-26	0.08093139381916968	0.4872227803441202	0.2360892704072846	1.7454519754268567e-80	0.014152804862991072	0.4622062071922795	0.011533145531404089	0.012120891046373128
322	X402x485-5m2	577	77.17157712305026	0.23769785460329768	8.771557128363498e-36	0.04783521927938482	-0.06847367294534415	0.5439210613292637	0.6223424161131169	1.0969391401528236e-123	0.030684486138156185	0.5065456095963299	0.048273534612185	9.73993644033988e-08	0.07185675959781755	0.5140714730994694	0.35805307381030876	5.386126302963585e-116	0.00935196883119836	0.48919078036825114	0.0270422766579707	7.229740485123682e-05
323	X402x486-2m2	572	59.72377622377623	0.18049013431596017	1.7994787623641752e-26	0.04568598940497648	-0.08599984332458278	0.5441206779859851	0.6708765112644619	1.1412988549079155e-139	-0.058813104135734276	0.5417672407690487	0.502488384455171	1.8256590876571238e-88	-0.07163113245356117	0.5199423962319898	0.14314780833863044	7.842601229621864e-61	0.016588032197938262	0.4991669442759327	0.0301471893895203	2.9761588024307827e-05
324	X402x486-2m3	650	71.50923076923077	0.08446311658051366	4.0612681371192744e-14	0.021271853615275775	0.052715788998978934	0.5172384130761046	0.31856798645619816	5.913803614451201e-56	-0.09360323865509887	0.5196860571316008	0.6833657838507035	5.742364504791645e-164	-0.16605483328485812	0.5972939518206741	0.4608856543913308	5.464388363558112e-162	-0.047734702161900164	0.5310755516652873	0.3206238559508832	2.2147133190721622e-56
325	X402x486-3m1	476	57.87394957983193	0.1058363495050737	3.3879866066664734e-13	0.034644988312210453	0.1961954099514698	0.3902636972819469	0.6247330621209346	6.082472689190928e-103	0.12658666732617163	0.49257077262364063	0.7830927109079598	2.0589017583148078e-159	0.004139653968452927	0.5036595409674829	4.6488751761433375e-07	0.5698370619569844	0.11937729391972043	0.4110148655893876	0.6913638947399676	4.3897229459967226e-123
