	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope
328	X402x469A-3m2	725	62.63862068965517	0.6013015363424268	1.642e-146	-0.17201
329	X402x469A-3m2_partial	720	21.018055555555556	0.5114239624804652	8.819e-114	-0.29847
330	X402x469A-3m3	652	67.53374233128834	0.3886042508803296	1.796e-71	0.11347
331	X402x469B-2m1-v	697	57.605451936872306	0.4415179029835297	5.537e-90	-0.12728
332	X402x471A-1m1-v	513	74.85575048732943	0.2175778345146806	4.466e-29	0.0515
333	X402x471A-1m2-v	335	54.55820895522388	0.6516110990279891	3.065e-78	-0.08228
334	X402x471A-1m3-v	523	70.75334608030593	0.001771263036521637	3.368e-01	-0.00344
335	X402x471B-1m1-v	534	70.02247191011236	0.15102094177987835	1.075e-20	-0.03167
336	X402x472A-2m1-v	605	62.077685950413226	0.01475783113231217	2.763e-03	0.01697
337	X402x474-2m1	517	53.195357833655706	0.4102110329548431	4.926e-61	-0.10626
338	X402x474-4m1	665	63.73233082706767	0.5173861296791035	5.583e-107	0.07848
339	X402x474-4m3	675	61.17333333333333	0.4994838223791482	3.105e-103	-0.11191
340	X402x474-4m4	511	42.28767123287671	0.26312978181426777	1.222e-35	-0.04867
341	X402x474-4m5	511	55.28375733855186	0.03945830185437025	6.053e-06	0.01725
342	X402x475A-1m1	533	41.127579737335836	0.1980750254440494	2.723e-27	-0.08681
343	X402x475A-1m2	547	57.49908592321755	0.5492604273284327	2.279e-96	0.10489
344	X402x475A-1m3	516	56.565891472868216	0.14588254110656582	2.288e-19	-0.04705
345	X402x478A-2m1	559	58.169946332737034	0.2134776702775828	6.559e-31	-0.06612
346	X402x478A-5m2	568	60.67429577464789	0.08350595994627504	2.183e-12	0.03987
347	X402x478A-5m3	508	72.53740157480316	0.2615209501095987	3.373e-35	0.04416
348	X402x478A-5m4	578	50.34256055363322	0.6895772159603981	1.926e-148	0.101
349	X402x479A-1m1	631	53.44690966719493	0.4553490065055611	4.805e-85	-0.14303
350	X402x479A-1m2	381	48.01312335958005	0.21667969675526888	6.949e-22	0.07054
351	X402x479A-1m3	474	64.82489451476793	0.08901441888024708	3.356e-11	0.02935
352	X402x480A-4m1	619	63.51211631663974	0.115911697023177	2.906e-18	-0.05818
353	X402x480A-4m2	614	74.06188925081433	0.042449487622454284	2.601e-07	0.02569
354	X402x480A-4m3	601	43.86189683860233	0.40756944245138427	4.091e-70	-0.06164
355	X540-2@	556	69.95503597122303	0.3589950362357056	1.785e-55	-0.0435
356	X402x481A-2m1	294	62.58843537414966	0.36084771057644566	3.205e-30	0.03809
357	X402x483A-1m1	565	58.51681415929203	0.7521628541354245	1.112e-172	-0.11954
358	X402x483A-1m2	659	70.96358118361154	0.3842458378846024	3.311e-71	-0.08234
359	X402x483A-1m3	658	59.93009118541033	0.12679653871123428	4.200e-21	0.03635
360	X402x484-3m2	678	63.21828908554572	0.7227384460821593	1.794e-190	0.15757
361	X402x484-3m3	566	53.07597173144876	0.2875971834885135	1.834e-43	-0.09755
362	X402x484-4m2	545	59.143119266055045	0.146869004923061	1.649e-20	-0.068
363	X402x485-5m2	577	76.27556325823224	0.006071852161629279	6.141e-02	-0.01076
364	X402x486-2m1_fullCountButLessSure	644	75.00465838509317	0.02586290789089377	4.133e-05	-0.02058
365	X402x486-2m1_incomplete	644	42.55590062111801	0.12136911970116986	8.186e-20	0.0729
366	X402x486-2m2	572	56.85664335664335	0.7796945451532932	2.187e-189	-0.15026
367	X402x486-2m3	650	59.35076923076923	4.958047221077161e-07	9.857e-01	9e-05
368	X402x486-3m1	476	58.470588235294116	0.022094461646358123	1.144e-03	-0.01218
369	X402x487A-1m1	548	59.13321167883212	0.006281039557345754	6.375e-02	0.01321
370	X402x487A-1m2	318	73.05974842767296	0.3011245297070555	2.111e-26	0.02115
371	X402x488-2m1	591	80.45008460236886	0.0004918003548105588	5.905e-01	0.00372
372	X402x488-3m1	726	53.06473829201102	0.36342541079698304	4.832e-73	-0.08829
373	X402x488-3m2	620	75.1	0.00586472556667656	5.667e-02	0.00842
374	X402x489-3m1	574	51.041811846689896	0.2941238912317726	3.337e-45	-0.05256
375	X402x489-3m2	582	69.83676975945018	0.11690588537010212	2.102e-17	-0.03381
376	X402x489-3m3	512	73.798828125	0.5935709354554699	8.948e-102	0.12365
377	X402x489-4m1	654	56.559633027522935	0.28177510371918435	8.108e-49	-0.05839
378	X402x490-3m1	478	30.05857740585774	0.028530497940532022	2.073e-04	-0.01728
379	X402x490-5m1 (1)	585	75.16581196581197	0.13758558851384614	1.608e-20	-0.06144
380	X402x490-5m2	715	50.94125874125874	0.04940676618492669	1.873e-09	0.03278
381	X402x490-5m3	537	57.83612662942272	0.005159545337406579	9.635e-02	-0.00424
382	X402x492-1m1	580	29.95	0.2634633179692976	2.676e-40	0.09538
383	X402x492-1m2	657	10.007610350076103	0.19413892905212551	1.403e-32	-0.13764
384	X402x492-1m3	591	12.274111675126903	0.18936247370216425	1.058e-28	0.04546
385	X402x494-1m1	504	44.36904761904762	0.773015078323263	9.168e-164	-0.09509
386	X402x494-1m2	663	75.65460030165913	0.006511263034336264	3.778e-02	-0.00606
387	X402x494-2m1	708	57.97316384180791	0.01732793232859627	4.453e-04	-0.0127
388	X402x495B-1m1-v	547	49.61974405850091	0.571556753731537	2.215e-102	-0.08163
389	X402x495B-2m1-v	723	33.00968188105118	0.4236472620468367	2.436e-88	-0.1387
