	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	P-Value	Comparison	window_mean	Normalized_Window_Mean	Percent_Transmission
1180	X4-2x484-4m4.xml	2	383	783	114	57	57	1.0	> p = 0.05	583.0	0.24561403508771928	0.5
1181	X4-2x484-4m4.xml	2	385	785	115	57	58	0.9257045711670746	> p = 0.05	585.0	0.2475633528265107	0.4956521739130435
1182	X4-2x484-4m4.xml	2	387	787	114	56	58	0.8514119675601606	> p = 0.05	587.0	0.24951267056530213	0.49122807017543857
1183	X4-2x484-4m4.xml	2	389	789	113	56	57	0.9250518935055844	> p = 0.05	589.0	0.25146198830409355	0.49557522123893805
1184	X4-2x484-4m4.xml	2	391	791	114	57	57	1.0	> p = 0.05	591.0	0.253411306042885	0.5
1185	X4-2x484-4m4.xml	2	393	793	114	57	57	1.0	> p = 0.05	593.0	0.2553606237816764	0.5
1186	X4-2x484-4m4.xml	2	395	795	114	57	57	1.0	> p = 0.05	595.0	0.2573099415204678	0.5
1187	X4-2x484-4m4.xml	2	397	797	112	57	55	0.8501067391385259	> p = 0.05	597.0	0.25925925925925924	0.5089285714285714
1188	X4-2x484-4m4.xml	2	399	799	112	57	55	0.8501067391385259	> p = 0.05	599.0	0.26120857699805067	0.5089285714285714
1189	X4-2x484-4m4.xml	2	401	801	112	57	55	0.8501067391385259	> p = 0.05	601.0	0.2631578947368421	0.5089285714285714
1190	X4-2x484-4m4.xml	2	403	803	111	56	55	0.9243817069312107	> p = 0.05	603.0	0.2651072124756335	0.5045045045045045
1191	X4-2x484-4m4.xml	2	405	805	111	56	55	0.9243817069312107	> p = 0.05	605.0	0.26705653021442494	0.5045045045045045
1192	X4-2x484-4m4.xml	2	407	807	110	56	54	0.8487665010168555	> p = 0.05	607.0	0.26900584795321636	0.509090909090909
1193	X4-2x484-4m4.xml	2	409	809	110	56	54	0.8487665010168555	> p = 0.05	609.0	0.2709551656920078	0.509090909090909
1194	X4-2x484-4m4.xml	2	411	811	113	57	56	0.9250518935055844	> p = 0.05	611.0	0.2729044834307992	0.504424778761062
1195	X4-2x484-4m4.xml	2	413	813	113	57	56	0.9250518935055844	> p = 0.05	613.0	0.27485380116959063	0.504424778761062
1196	X4-2x484-4m4.xml	2	415	815	114	58	56	0.8514119675601606	> p = 0.05	615.0	0.27680311890838205	0.5087719298245614
1197	X4-2x484-4m4.xml	2	417	817	115	58	57	0.9257045711670746	> p = 0.05	617.0	0.2787524366471735	0.5043478260869565
1198	X4-2x484-4m4.xml	2	419	819	114	57	57	1.0	> p = 0.05	619.0	0.2807017543859649	0.5
1199	X4-2x484-4m4.xml	2	421	821	114	57	57	1.0	> p = 0.05	621.0	0.2826510721247563	0.5
1200	X4-2x484-4m4.xml	2	423	823	114	57	57	1.0	> p = 0.05	623.0	0.28460038986354774	0.5
1201	X4-2x484-4m4.xml	2	425	825	113	57	56	0.9250518935055844	> p = 0.05	625.0	0.28654970760233917	0.504424778761062
1202	X4-2x484-4m4.xml	2	427	827	113	57	56	0.9250518935055844	> p = 0.05	627.0	0.2884990253411306	0.504424778761062
1203	X4-2x484-4m4.xml	2	429	829	114	57	57	1.0	> p = 0.05	629.0	0.290448343079922	0.5
1204	X4-2x484-4m4.xml	2	431	831	114	57	57	1.0	> p = 0.05	631.0	0.29239766081871343	0.5
1205	X4-2x484-4m4.xml	2	433	833	115	58	57	0.9257045711670746	> p = 0.05	633.0	0.29434697855750486	0.5043478260869565
1206	X4-2x484-4m4.xml	2	435	835	114	57	57	1.0	> p = 0.05	635.0	0.2962962962962963	0.5
1207	X4-2x484-4m4.xml	2	437	837	115	57	58	0.9257045711670746	> p = 0.05	637.0	0.2982456140350877	0.4956521739130435
1208	X4-2x484-4m4.xml	2	439	839	115	57	58	0.9257045711670746	> p = 0.05	639.0	0.3001949317738791	0.4956521739130435
1209	X4-2x484-4m4.xml	2	441	841	114	57	57	1.0	> p = 0.05	641.0	0.30214424951267055	0.5
1210	X4-2x484-4m4.xml	2	443	843	111	56	55	0.9243817069312107	> p = 0.05	643.0	0.30409356725146197	0.5045045045045045
1211	X4-2x484-4m4.xml	2	445	845	110	56	54	0.8487665010168555	> p = 0.05	645.0	0.3060428849902534	0.509090909090909
1212	X4-2x484-4m4.xml	2	447	847	113	56	57	0.9250518935055844	> p = 0.05	647.0	0.3079922027290448	0.49557522123893805
1213	X4-2x484-4m4.xml	2	449	849	114	56	58	0.8514119675601606	> p = 0.05	649.0	0.30994152046783624	0.49122807017543857
1214	X4-2x484-4m4.xml	2	451	851	112	55	57	0.8501067391385259	> p = 0.05	651.0	0.31189083820662766	0.49107142857142855
1215	X4-2x484-4m4.xml	2	453	853	112	55	57	0.8501067391385259	> p = 0.05	653.0	0.3138401559454191	0.49107142857142855
1216	X4-2x484-4m4.xml	2	455	855	112	55	57	0.8501067391385259	> p = 0.05	655.0	0.3157894736842105	0.49107142857142855
1217	X4-2x484-4m4.xml	2	457	857	113	56	57	0.9250518935055844	> p = 0.05	657.0	0.31773879142300193	0.49557522123893805
1218	X4-2x484-4m4.xml	2	459	859	114	57	57	1.0	> p = 0.05	659.0	0.31968810916179335	0.5
1219	X4-2x484-4m4.xml	2	461	861	115	58	57	0.9257045711670746	> p = 0.05	661.0	0.3216374269005848	0.5043478260869565
1220	X4-2x484-4m4.xml	2	463	863	115	58	57	0.9257045711670746	> p = 0.05	663.0	0.3235867446393762	0.5043478260869565
1221	X4-2x484-4m4.xml	2	465	865	115	59	56	0.7796682079857953	> p = 0.05	665.0	0.3255360623781676	0.5130434782608696
1222	X4-2x484-4m4.xml	2	467	867	116	59	57	0.8526836843346426	> p = 0.05	667.0	0.32748538011695905	0.5086206896551724
1223	X4-2x484-4m4.xml	2	469	869	116	59	57	0.8526836843346426	> p = 0.05	669.0	0.32943469785575047	0.5086206896551724
1224	X4-2x484-4m4.xml	2	471	871	115	58	57	0.9257045711670746	> p = 0.05	671.0	0.3313840155945419	0.5043478260869565
1225	X4-2x484-4m4.xml	2	473	873	114	57	57	1.0	> p = 0.05	673.0	0.3333333333333333	0.5
1226	X4-2x484-4m4.xml	2	475	875	113	57	56	0.9250518935055844	> p = 0.05	675.0	0.33528265107212474	0.504424778761062
1227	X4-2x484-4m4.xml	2	477	877	114	57	57	1.0	> p = 0.05	677.0	0.33723196881091616	0.5
1228	X4-2x484-4m4.xml	2	479	879	113	56	57	0.9250518935055844	> p = 0.05	679.0	0.3391812865497076	0.49557522123893805
1229	X4-2x484-4m4.xml	2	481	881	114	56	58	0.8514119675601606	> p = 0.05	681.0	0.341130604288499	0.49122807017543857
1230	X4-2x484-4m4.xml	2	483	883	114	56	58	0.8514119675601606	> p = 0.05	683.0	0.34307992202729043	0.49122807017543857
1231	X4-2x484-4m4.xml	2	485	885	114	56	58	0.8514119675601606	> p = 0.05	685.0	0.34502923976608185	0.49122807017543857
1232	X4-2x484-4m4.xml	2	487	887	114	56	58	0.8514119675601606	> p = 0.05	687.0	0.3469785575048733	0.49122807017543857
1233	X4-2x484-4m4.xml	2	489	889	115	57	58	0.9257045711670746	> p = 0.05	689.0	0.3489278752436647	0.4956521739130435
1234	X4-2x484-4m4.xml	2	491	891	117	59	58	0.9263404892511518	> p = 0.05	691.0	0.3508771929824561	0.5042735042735043
1235	X4-2x484-4m4.xml	2	493	893	116	60	56	0.7103465689955667	> p = 0.05	693.0	0.35282651072124754	0.5172413793103449
1236	X4-2x484-4m4.xml	2	495	895	116	60	56	0.7103465689955667	> p = 0.05	695.0	0.35477582846003897	0.5172413793103449
1237	X4-2x484-4m4.xml	2	497	897	115	59	56	0.7796682079857953	> p = 0.05	697.0	0.3567251461988304	0.5130434782608696
1238	X4-2x484-4m4.xml	2	499	899	115	59	56	0.7796682079857953	> p = 0.05	699.0	0.3586744639376218	0.5130434782608696
1239	X4-2x484-4m4.xml	2	501	901	116	60	56	0.7103465689955667	> p = 0.05	701.0	0.36062378167641324	0.5172413793103449
1240	X4-2x484-4m4.xml	2	503	903	117	61	56	0.643901933779651	> p = 0.05	703.0	0.36257309941520466	0.5213675213675214
1241	X4-2x484-4m4.xml	2	505	905	114	60	54	0.5741490727971621	> p = 0.05	705.0	0.3645224171539961	0.5263157894736842
1242	X4-2x484-4m4.xml	2	507	907	113	60	53	0.5102139371152774	> p = 0.05	707.0	0.3664717348927875	0.5309734513274337
1243	X4-2x484-4m4.xml	2	509	909	112	60	52	0.4496917979688908	> p = 0.05	709.0	0.3684210526315789	0.5357142857142857
1244	X4-2x484-4m4.xml	2	511	911	113	60	53	0.5102139371152774	> p = 0.05	711.0	0.37037037037037035	0.5309734513274337
1245	X4-2x484-4m4.xml	2	513	913	113	60	53	0.5102139371152774	> p = 0.05	713.0	0.3723196881091618	0.5309734513274337
1246	X4-2x484-4m4.xml	2	515	915	113	60	53	0.5102139371152774	> p = 0.05	715.0	0.3742690058479532	0.5309734513274337
1247	X4-2x484-4m4.xml	2	517	917	113	60	53	0.5102139371152774	> p = 0.05	717.0	0.3762183235867446	0.5309734513274337
1248	X4-2x484-4m4.xml	2	519	919	113	60	53	0.5102139371152774	> p = 0.05	719.0	0.37816764132553604	0.5309734513274337
1249	X4-2x484-4m4.xml	2	521	921	114	60	54	0.5741490727971621	> p = 0.05	721.0	0.38011695906432746	0.5263157894736842
1250	X4-2x484-4m4.xml	2	523	923	115	61	54	0.5139152923280842	> p = 0.05	723.0	0.3820662768031189	0.5304347826086957
1251	X4-2x484-4m4.xml	2	525	925	115	61	54	0.5139152923280842	> p = 0.05	725.0	0.3840155945419103	0.5304347826086957
1252	X4-2x484-4m4.xml	2	527	927	114	61	53	0.45369529970392886	> p = 0.05	727.0	0.38596491228070173	0.5350877192982456
1253	X4-2x484-4m4.xml	2	529	929	115	61	54	0.5139152923280842	> p = 0.05	729.0	0.38791423001949316	0.5304347826086957
1254	X4-2x484-4m4.xml	2	531	931	115	62	53	0.40132660683526833	> p = 0.05	731.0	0.3898635477582846	0.5391304347826087
1255	X4-2x484-4m4.xml	2	533	933	114	61	53	0.45369529970392886	> p = 0.05	733.0	0.391812865497076	0.5350877192982456
1256	X4-2x484-4m4.xml	2	535	935	114	62	52	0.3489716531497422	> p = 0.05	735.0	0.3937621832358674	0.543859649122807
1257	X4-2x484-4m4.xml	2	537	937	114	62	52	0.3489716531497422	> p = 0.05	737.0	0.39571150097465885	0.543859649122807
1258	X4-2x484-4m4.xml	2	539	939	114	62	52	0.3489716531497422	> p = 0.05	739.0	0.39766081871345027	0.543859649122807
1259	X4-2x484-4m4.xml	2	541	941	114	61	53	0.45369529970392886	> p = 0.05	741.0	0.3996101364522417	0.5350877192982456
1260	X4-2x484-4m4.xml	2	543	943	115	62	53	0.40132660683526833	> p = 0.05	743.0	0.4015594541910331	0.5391304347826087
1261	X4-2x484-4m4.xml	2	545	945	117	63	54	0.40538055645894244	> p = 0.05	745.0	0.40350877192982454	0.5384615384615384
1262	X4-2x484-4m4.xml	2	547	947	117	63	54	0.40538055645894244	> p = 0.05	747.0	0.40545808966861596	0.5384615384615384
1263	X4-2x484-4m4.xml	2	549	949	117	62	55	0.5175347196432352	> p = 0.05	749.0	0.4074074074074074	0.5299145299145299
1264	X4-2x484-4m4.xml	2	551	951	115	60	55	0.6410348429983835	> p = 0.05	751.0	0.4093567251461988	0.5217391304347826
1265	X4-2x484-4m4.xml	2	553	953	114	59	55	0.7079324417918871	> p = 0.05	753.0	0.41130604288499023	0.5175438596491229
1266	X4-2x484-4m4.xml	2	555	955	114	59	55	0.7079324417918871	> p = 0.05	755.0	0.41325536062378165	0.5175438596491229
1267	X4-2x484-4m4.xml	2	557	957	113	59	54	0.6380975269385074	> p = 0.05	757.0	0.4152046783625731	0.5221238938053098
1268	X4-2x484-4m4.xml	2	559	959	113	58	55	0.7777776907897473	> p = 0.05	759.0	0.4171539961013645	0.5132743362831859
1269	X4-2x484-4m4.xml	2	561	961	113	57	56	0.9250518935055844	> p = 0.05	761.0	0.4191033138401559	0.504424778761062
1270	X4-2x484-4m4.xml	2	563	963	113	58	55	0.7777776907897473	> p = 0.05	763.0	0.42105263157894735	0.5132743362831859
1271	X4-2x484-4m4.xml	2	565	965	113	58	55	0.7777776907897473	> p = 0.05	765.0	0.42300194931773877	0.5132743362831859
1272	X4-2x484-4m4.xml	2	567	967	113	58	55	0.7777776907897473	> p = 0.05	767.0	0.4249512670565302	0.5132743362831859
1273	X4-2x484-4m4.xml	2	569	969	114	58	56	0.8514119675601606	> p = 0.05	769.0	0.4269005847953216	0.5087719298245614
1274	X4-2x484-4m4.xml	2	571	971	113	58	55	0.7777776907897473	> p = 0.05	771.0	0.42884990253411304	0.5132743362831859
1275	X4-2x484-4m4.xml	2	573	973	113	58	55	0.7777776907897473	> p = 0.05	773.0	0.43079922027290446	0.5132743362831859
1276	X4-2x484-4m4.xml	2	575	975	114	58	56	0.8514119675601606	> p = 0.05	775.0	0.4327485380116959	0.5087719298245614
1277	X4-2x484-4m4.xml	2	577	977	114	58	56	0.8514119675601606	> p = 0.05	777.0	0.4346978557504873	0.5087719298245614
1278	X4-2x484-4m4.xml	2	579	979	114	58	56	0.8514119675601606	> p = 0.05	779.0	0.43664717348927873	0.5087719298245614
1279	X4-2x484-4m4.xml	2	581	981	113	58	55	0.7777776907897473	> p = 0.05	781.0	0.43859649122807015	0.5132743362831859
1280	X4-2x484-4m4.xml	2	583	983	112	58	54	0.7054569861112734	> p = 0.05	783.0	0.4405458089668616	0.5178571428571429
1281	X4-2x484-4m4.xml	2	585	985	111	57	54	0.7758376742179303	> p = 0.05	785.0	0.442495126705653	0.5135135135135135
1282	X4-2x484-4m4.xml	2	587	987	111	57	54	0.7758376742179303	> p = 0.05	787.0	0.4444444444444444	0.5135135135135135
1283	X4-2x484-4m4.xml	2	589	989	111	57	54	0.7758376742179303	> p = 0.05	789.0	0.44639376218323584	0.5135135135135135
1284	X4-2x484-4m4.xml	2	591	991	113	57	56	0.9250518935055844	> p = 0.05	791.0	0.44834307992202727	0.504424778761062
1285	X4-2x484-4m4.xml	2	593	993	114	57	57	1.0	> p = 0.05	793.0	0.4502923976608187	0.5
1286	X4-2x484-4m4.xml	2	595	995	111	56	55	0.9243817069312107	> p = 0.05	795.0	0.4522417153996101	0.5045045045045045
1287	X4-2x484-4m4.xml	2	597	997	114	57	57	1.0	> p = 0.05	797.0	0.45419103313840153	0.5
1288	X4-2x484-4m4.xml	2	599	999	114	57	57	1.0	> p = 0.05	799.0	0.45614035087719296	0.5
1289	X4-2x484-4m4.xml	2	601	1001	114	57	57	1.0	> p = 0.05	801.0	0.4580896686159844	0.5
1290	X4-2x484-4m4.xml	2	603	1003	113	57	56	0.9250518935055844	> p = 0.05	803.0	0.4600389863547758	0.504424778761062
1291	X4-2x484-4m4.xml	2	605	1005	113	57	56	0.9250518935055844	> p = 0.05	805.0	0.4619883040935672	0.504424778761062
1292	X4-2x484-4m4.xml	2	607	1007	112	56	56	1.0	> p = 0.05	807.0	0.46393762183235865	0.5
1293	X4-2x484-4m4.xml	2	609	1009	114	57	57	1.0	> p = 0.05	809.0	0.46588693957115007	0.5
1294	X4-2x484-4m4.xml	2	611	1011	113	56	57	0.9250518935055844	> p = 0.05	811.0	0.4678362573099415	0.49557522123893805
1295	X4-2x484-4m4.xml	2	613	1013	115	57	58	0.9257045711670746	> p = 0.05	813.0	0.4697855750487329	0.4956521739130435
1296	X4-2x484-4m4.xml	2	615	1015	113	56	57	0.9250518935055844	> p = 0.05	815.0	0.47173489278752434	0.49557522123893805
1297	X4-2x484-4m4.xml	2	617	1017	112	56	56	1.0	> p = 0.05	817.0	0.47368421052631576	0.5
1298	X4-2x484-4m4.xml	2	619	1019	112	56	56	1.0	> p = 0.05	819.0	0.4756335282651072	0.5
1299	X4-2x484-4m4.xml	2	621	1021	111	55	56	0.9243817069312107	> p = 0.05	821.0	0.4775828460038986	0.4954954954954955
1300	X4-2x484-4m4.xml	2	623	1023	110	55	55	1.0	> p = 0.05	823.0	0.47953216374269003	0.5
1301	X4-2x484-4m4.xml	2	625	1025	111	56	55	0.9243817069312107	> p = 0.05	825.0	0.48148148148148145	0.5045045045045045
1302	X4-2x484-4m4.xml	2	627	1027	113	57	56	0.9250518935055844	> p = 0.05	827.0	0.4834307992202729	0.504424778761062
1303	X4-2x484-4m4.xml	2	629	1029	113	57	56	0.9250518935055844	> p = 0.05	829.0	0.4853801169590643	0.504424778761062
1304	X4-2x484-4m4.xml	2	631	1031	115	58	57	0.9257045711670746	> p = 0.05	831.0	0.4873294346978557	0.5043478260869565
1305	X4-2x484-4m4.xml	2	633	1033	113	58	55	0.7777776907897473	> p = 0.05	833.0	0.48927875243664715	0.5132743362831859
1306	X4-2x484-4m4.xml	2	635	1035	114	59	55	0.7079324417918871	> p = 0.05	835.0	0.49122807017543857	0.5175438596491229
1307	X4-2x484-4m4.xml	2	637	1037	112	58	54	0.7054569861112734	> p = 0.05	837.0	0.49317738791423	0.5178571428571429
1308	X4-2x484-4m4.xml	2	639	1039	113	58	55	0.7777776907897473	> p = 0.05	839.0	0.4951267056530214	0.5132743362831859
1309	X4-2x484-4m4.xml	2	641	1041	114	58	56	0.8514119675601606	> p = 0.05	841.0	0.49707602339181284	0.5087719298245614
1310	X4-2x484-4m4.xml	2	643	1043	113	57	56	0.9250518935055844	> p = 0.05	843.0	0.49902534113060426	0.504424778761062
1311	X4-2x484-4m4.xml	2	645	1045	113	57	56	0.9250518935055844	> p = 0.05	845.0	0.5009746588693957	0.504424778761062
1312	X4-2x484-4m4.xml	2	647	1047	113	57	56	0.9250518935055844	> p = 0.05	847.0	0.5029239766081871	0.504424778761062
1313	X4-2x484-4m4.xml	2	649	1049	111	55	56	0.9243817069312107	> p = 0.05	849.0	0.5048732943469786	0.4954954954954955
1314	X4-2x484-4m4.xml	2	651	1051	110	55	55	1.0	> p = 0.05	851.0	0.50682261208577	0.5
1315	X4-2x484-4m4.xml	2	653	1053	114	57	57	1.0	> p = 0.05	853.0	0.5087719298245614	0.5
1316	X4-2x484-4m4.xml	2	655	1055	114	57	57	1.0	> p = 0.05	855.0	0.5107212475633528	0.5
1317	X4-2x484-4m4.xml	2	657	1057	113	56	57	0.9250518935055844	> p = 0.05	857.0	0.5126705653021443	0.49557522123893805
1318	X4-2x484-4m4.xml	2	659	1059	114	57	57	1.0	> p = 0.05	859.0	0.5146198830409356	0.5
1319	X4-2x484-4m4.xml	2	661	1061	114	58	56	0.8514119675601606	> p = 0.05	861.0	0.5165692007797271	0.5087719298245614
1320	X4-2x484-4m4.xml	2	663	1063	114	58	56	0.8514119675601606	> p = 0.05	863.0	0.5185185185185185	0.5087719298245614
1321	X4-2x484-4m4.xml	2	665	1065	114	58	56	0.8514119675601606	> p = 0.05	865.0	0.52046783625731	0.5087719298245614
1322	X4-2x484-4m4.xml	2	667	1067	114	58	56	0.8514119675601606	> p = 0.05	867.0	0.5224171539961013	0.5087719298245614
1323	X4-2x484-4m4.xml	2	669	1069	112	56	56	1.0	> p = 0.05	869.0	0.5243664717348928	0.5
1324	X4-2x484-4m4.xml	2	671	1071	113	56	57	0.9250518935055844	> p = 0.05	871.0	0.5263157894736842	0.49557522123893805
1325	X4-2x484-4m4.xml	2	673	1073	113	56	57	0.9250518935055844	> p = 0.05	873.0	0.5282651072124757	0.49557522123893805
1326	X4-2x484-4m4.xml	2	675	1075	112	56	56	1.0	> p = 0.05	875.0	0.530214424951267	0.5
1327	X4-2x484-4m4.xml	2	677	1077	112	56	56	1.0	> p = 0.05	877.0	0.5321637426900585	0.5
1328	X4-2x484-4m4.xml	2	679	1079	111	56	55	0.9243817069312107	> p = 0.05	879.0	0.5341130604288499	0.5045045045045045
1329	X4-2x484-4m4.xml	2	681	1081	111	56	55	0.9243817069312107	> p = 0.05	881.0	0.5360623781676414	0.5045045045045045
1330	X4-2x484-4m4.xml	2	683	1083	111	56	55	0.9243817069312107	> p = 0.05	883.0	0.5380116959064327	0.5045045045045045
1331	X4-2x484-4m4.xml	2	685	1085	111	56	55	0.9243817069312107	> p = 0.05	885.0	0.5399610136452242	0.5045045045045045
1332	X4-2x484-4m4.xml	2	687	1087	112	57	55	0.8501067391385259	> p = 0.05	887.0	0.5419103313840156	0.5089285714285714
1333	X4-2x484-4m4.xml	2	689	1089	112	57	55	0.8501067391385259	> p = 0.05	889.0	0.543859649122807	0.5089285714285714
1334	X4-2x484-4m4.xml	2	691	1091	111	56	55	0.9243817069312107	> p = 0.05	891.0	0.5458089668615984	0.5045045045045045
1335	X4-2x484-4m4.xml	2	693	1093	110	54	56	0.8487665010168555	> p = 0.05	893.0	0.5477582846003899	0.4909090909090909
1336	X4-2x484-4m4.xml	2	695	1095	110	54	56	0.8487665010168555	> p = 0.05	895.0	0.5497076023391813	0.4909090909090909
1337	X4-2x484-4m4.xml	2	697	1097	110	54	56	0.8487665010168555	> p = 0.05	897.0	0.5516569200779727	0.4909090909090909
1338	X4-2x484-4m4.xml	2	699	1099	110	54	56	0.8487665010168555	> p = 0.05	899.0	0.5536062378167641	0.4909090909090909
1339	X4-2x484-4m4.xml	2	701	1101	110	54	56	0.8487665010168555	> p = 0.05	901.0	0.5555555555555556	0.4909090909090909
1340	X4-2x484-4m4.xml	2	703	1103	110	54	56	0.8487665010168555	> p = 0.05	903.0	0.557504873294347	0.4909090909090909
1341	X4-2x484-4m4.xml	2	705	1105	110	54	56	0.8487665010168555	> p = 0.05	905.0	0.5594541910331384	0.4909090909090909
1342	X4-2x484-4m4.xml	2	707	1107	112	54	58	0.7054569861112734	> p = 0.05	907.0	0.5614035087719298	0.48214285714285715
1343	X4-2x484-4m4.xml	2	709	1109	114	56	58	0.8514119675601606	> p = 0.05	909.0	0.5633528265107213	0.49122807017543857
1344	X4-2x484-4m4.xml	2	711	1111	115	56	59	0.7796682079857953	> p = 0.05	911.0	0.5653021442495126	0.48695652173913045
1345	X4-2x484-4m4.xml	2	713	1113	116	57	59	0.8526836843346426	> p = 0.05	913.0	0.5672514619883041	0.49137931034482757
1346	X4-2x484-4m4.xml	2	715	1115	116	57	59	0.8526836843346426	> p = 0.05	915.0	0.5692007797270955	0.49137931034482757
1347	X4-2x484-4m4.xml	2	717	1117	117	57	60	0.7815112949987134	> p = 0.05	917.0	0.571150097465887	0.48717948717948717
1348	X4-2x484-4m4.xml	2	719	1119	117	58	59	0.9263404892511518	> p = 0.05	919.0	0.5730994152046783	0.49572649572649574
1349	X4-2x484-4m4.xml	2	721	1121	117	58	59	0.9263404892511518	> p = 0.05	921.0	0.5750487329434698	0.49572649572649574
1350	X4-2x484-4m4.xml	2	723	1123	116	57	59	0.8526836843346426	> p = 0.05	923.0	0.5769980506822612	0.49137931034482757
1351	X4-2x484-4m4.xml	2	725	1125	116	56	60	0.7103465689955667	> p = 0.05	925.0	0.5789473684210527	0.4827586206896552
1352	X4-2x484-4m4.xml	2	727	1127	113	53	60	0.5102139371152774	> p = 0.05	927.0	0.580896686159844	0.4690265486725664
1353	X4-2x484-4m4.xml	2	729	1129	113	53	60	0.5102139371152774	> p = 0.05	929.0	0.5828460038986355	0.4690265486725664
1354	X4-2x484-4m4.xml	2	731	1131	111	52	59	0.5064275522686171	> p = 0.05	931.0	0.5847953216374269	0.46846846846846846
1355	X4-2x484-4m4.xml	2	733	1133	111	52	59	0.5064275522686171	> p = 0.05	933.0	0.5867446393762183	0.46846846846846846
1356	X4-2x484-4m4.xml	2	735	1135	111	52	59	0.5064275522686171	> p = 0.05	935.0	0.5886939571150097	0.46846846846846846
1357	X4-2x484-4m4.xml	2	737	1137	111	52	59	0.5064275522686171	> p = 0.05	937.0	0.5906432748538012	0.46846846846846846
1358	X4-2x484-4m4.xml	2	739	1139	113	53	60	0.5102139371152774	> p = 0.05	939.0	0.5925925925925926	0.4690265486725664
1359	X4-2x484-4m4.xml	2	741	1141	112	52	60	0.4496917979688908	> p = 0.05	941.0	0.594541910331384	0.4642857142857143
1360	X4-2x484-4m4.xml	2	743	1143	112	52	60	0.4496917979688908	> p = 0.05	943.0	0.5964912280701754	0.4642857142857143
1361	X4-2x484-4m4.xml	2	745	1145	111	52	59	0.5064275522686171	> p = 0.05	945.0	0.5984405458089669	0.46846846846846846
1362	X4-2x484-4m4.xml	2	747	1147	111	52	59	0.5064275522686171	> p = 0.05	947.0	0.6003898635477583	0.46846846846846846
1363	X4-2x484-4m4.xml	2	749	1149	109	52	57	0.6320004208153466	> p = 0.05	949.0	0.6023391812865497	0.47706422018348627
1364	X4-2x484-4m4.xml	2	751	1151	108	52	56	0.7003113729368903	> p = 0.05	951.0	0.6042884990253411	0.48148148148148145
1365	X4-2x484-4m4.xml	2	753	1153	108	52	56	0.7003113729368903	> p = 0.05	953.0	0.6062378167641326	0.48148148148148145
1366	X4-2x484-4m4.xml	2	755	1155	108	52	56	0.7003113729368903	> p = 0.05	955.0	0.6081871345029239	0.48148148148148145
1367	X4-2x484-4m4.xml	2	757	1157	108	52	56	0.7003113729368903	> p = 0.05	957.0	0.6101364522417154	0.48148148148148145
1368	X4-2x484-4m4.xml	2	759	1159	108	51	57	0.5637028616507731	> p = 0.05	959.0	0.6120857699805068	0.4722222222222222
1369	X4-2x484-4m4.xml	2	761	1161	110	52	58	0.5672694352671082	> p = 0.05	961.0	0.6140350877192983	0.4727272727272727
1370	X4-2x484-4m4.xml	2	763	1163	111	52	59	0.5064275522686171	> p = 0.05	963.0	0.6159844054580896	0.46846846846846846
1371	X4-2x484-4m4.xml	2	765	1165	111	52	59	0.5064275522686171	> p = 0.05	965.0	0.6179337231968811	0.46846846846846846
1372	X4-2x484-4m4.xml	2	767	1167	111	52	59	0.5064275522686171	> p = 0.05	967.0	0.6198830409356725	0.46846846846846846
1373	X4-2x484-4m4.xml	2	769	1169	110	51	59	0.44560053289767665	> p = 0.05	969.0	0.621832358674464	0.4636363636363636
1374	X4-2x484-4m4.xml	2	771	1171	112	52	60	0.4496917979688908	> p = 0.05	971.0	0.6237816764132553	0.4642857142857143
1375	X4-2x484-4m4.xml	2	773	1173	112	52	60	0.4496917979688908	> p = 0.05	973.0	0.6257309941520468	0.4642857142857143
1376	X4-2x484-4m4.xml	2	775	1175	114	54	60	0.5741490727971621	> p = 0.05	975.0	0.6276803118908382	0.47368421052631576
1377	X4-2x484-4m4.xml	2	777	1177	113	53	60	0.5102139371152774	> p = 0.05	977.0	0.6296296296296297	0.4690265486725664
1378	X4-2x484-4m4.xml	2	779	1179	113	53	60	0.5102139371152774	> p = 0.05	979.0	0.631578947368421	0.4690265486725664
1379	X4-2x484-4m4.xml	2	781	1181	113	53	60	0.5102139371152774	> p = 0.05	981.0	0.6335282651072125	0.4690265486725664
1380	X4-2x484-4m4.xml	2	783	1183	110	52	58	0.5672694352671082	> p = 0.05	983.0	0.6354775828460039	0.4727272727272727
1381	X4-2x484-4m4.xml	2	785	1185	111	52	59	0.5064275522686171	> p = 0.05	985.0	0.6374269005847953	0.46846846846846846
1382	X4-2x484-4m4.xml	2	787	1187	110	52	58	0.5672694352671082	> p = 0.05	987.0	0.6393762183235867	0.4727272727272727
1383	X4-2x484-4m4.xml	2	789	1189	111	52	59	0.5064275522686171	> p = 0.05	989.0	0.6413255360623782	0.46846846846846846
1384	X4-2x484-4m4.xml	2	791	1191	111	52	59	0.5064275522686171	> p = 0.05	991.0	0.6432748538011696	0.46846846846846846
1385	X4-2x484-4m4.xml	2	793	1193	110	51	59	0.44560053289767665	> p = 0.05	993.0	0.645224171539961	0.4636363636363636
1386	X4-2x484-4m4.xml	2	795	1195	110	51	59	0.44560053289767665	> p = 0.05	995.0	0.6471734892787524	0.4636363636363636
1387	X4-2x484-4m4.xml	2	797	1197	109	51	58	0.5025528715982597	> p = 0.05	997.0	0.6491228070175439	0.46788990825688076
